"emp_no","first_name","last_name","title","from_date","to_date"
235701,"Katsuyuki","Perfilyeva","Engineer","1996-05-15","9999-01-01"
235727,"Hiroyasu","Wallrath","Staff","1998-05-23","9999-01-01"
235743,"Brewster","Spieker","Senior Engineer","1996-01-09","9999-01-01"
235746,"Chiradeep","Denny","Engineer","1995-06-25","2002-06-25"
235746,"Chiradeep","Denny","Senior Engineer","2002-06-25","9999-01-01"
235758,"Freyja","Badr","Senior Staff","1998-12-09","9999-01-01"
235784,"Marsal","Morrow","Senior Engineer","1996-05-22","9999-01-01"
235787,"Noritoshi","Ecklund","Staff","1997-10-06","9999-01-01"
235792,"JiYoung","Hooghiemstra","Engineer","1996-07-28","9999-01-01"
235795,"Xinyu","Streit","Staff","1998-02-12","9999-01-01"
235804,"Subhada","Stille","Staff","1999-11-24","9999-01-01"
235805,"Mats","Molenaar","Engineer","1997-11-07","9999-01-01"
235846,"Anneke","Emmerich","Staff","1999-03-06","9999-01-01"
235850,"Guiseppe","Lichtman","Senior Staff","1996-12-07","9999-01-01"
235858,"Huan","Falck","Engineer","1996-07-21","9999-01-01"
235860,"Adel","Brookner","Engineer","1996-07-20","9999-01-01"
235877,"Nikolaus","Shinomoto","Senior Staff","2001-01-25","9999-01-01"
235877,"Nikolaus","Shinomoto","Staff","1996-01-26","2001-01-25"
235886,"Trygve","Gimbel","Engineer","1995-12-31","9999-01-01"
235903,"Leon","Menyhert","Senior Staff","2001-12-28","9999-01-01"
235903,"Leon","Menyhert","Staff","1996-12-28","2001-12-28"
235914,"Suvo","Ossenbruggen","Staff","1996-02-29","9999-01-01"
235920,"Berhard","Tanemo","Senior Engineer","1995-06-25","9999-01-01"
235922,"Diederik","Shimshoni","Technique Leader","1999-10-05","9999-01-01"
235923,"Ohad","Servi","Engineer","1996-06-22","9999-01-01"
235942,"Masoud","Muchinsky","Senior Engineer","1999-09-20","9999-01-01"
235943,"Nevin","Denos","Staff","1998-07-22","9999-01-01"
235949,"Wanqing","Broder","Staff","1999-11-27","9999-01-01"
235960,"Weiru","Gulla","Engineer","1996-04-09","2001-04-09"
235960,"Weiru","Gulla","Senior Engineer","2001-04-09","9999-01-01"
235970,"Paris","Anger","Staff","1999-06-06","9999-01-01"
235975,"Fai","Hammerschmidt","Assistant Engineer","1995-11-16","2001-11-15"
235975,"Fai","Hammerschmidt","Engineer","2001-11-15","9999-01-01"
235976,"Keiichiro","Bellone","Staff","1997-05-29","9999-01-01"
235987,"Sreekrishna","Antonakopoulos","Staff","1996-07-07","9999-01-01"
235988,"Masadi","Nyanchama","Staff","1998-07-03","9999-01-01"
235996,"Roded","Ratnaker","Staff","1996-11-11","9999-01-01"
236000,"Shunichi","Jayawardene","Engineer","2000-01-06","9999-01-01"
236027,"Rosli","Standera","Senior Engineer","1995-07-05","9999-01-01"
236028,"Ramzi","Veeraraghavan","Staff","1998-07-22","9999-01-01"
236034,"Mabo","Krider","Senior Staff","2002-06-02","9999-01-01"
236034,"Mabo","Krider","Staff","1995-06-02","2002-06-02"
236046,"Dhritiman","Mayerwieser","Engineer","1997-06-19","9999-01-01"
236049,"Yonghong","Pleszkun","Senior Staff","1996-06-22","9999-01-01"
236058,"Otilia","Nergos","Engineer","1996-06-01","9999-01-01"
236076,"Mountaz","Murtafg","Senior Engineer","1999-06-16","9999-01-01"
236092,"Demin","Bail","Engineer","1997-01-12","9999-01-01"
236094,"Kien","Plotkin","Technique Leader","1996-05-23","9999-01-01"
236104,"Dung","Rodiger","Engineer","1996-10-19","9999-01-01"
236128,"Tadahiko","Mullainathan","Staff","1998-02-17","9999-01-01"
236135,"Achilleas","Debuse","Engineer","1999-02-25","9999-01-01"
236144,"Tristan","Kuszyk","Engineer","1998-07-19","9999-01-01"
236156,"Matk","Petereit","Engineer","1999-03-05","9999-01-01"
236158,"Chinhyun","Driscoll","Senior Staff","1995-02-13","9999-01-01"
236176,"LiMin","Lovengreen","Staff","1999-03-16","9999-01-01"
236181,"Yuqun","Picaronny","Engineer","1997-07-30","9999-01-01"
236213,"Hongzhu","Munoz","Senior Staff","1995-11-04","9999-01-01"
236214,"Aron","Tomescu","Engineer","1998-08-07","9999-01-01"
236216,"Salvador","Uhrik","Staff","1996-12-18","9999-01-01"
236222,"Junsik","Straney","Staff","1999-08-17","9999-01-01"
236235,"Khun","Fiutem","Technique Leader","1997-09-01","9999-01-01"
236240,"Suzette","Deville","Staff","1996-09-21","9999-01-01"
236241,"Dulce","Wrigley","Engineer","1998-03-14","9999-01-01"
236248,"Eirik","Docker","Staff","1998-04-01","9999-01-01"
236281,"Gurbir","Conti","Senior Staff","1997-03-30","9999-01-01"
236291,"Lenore","Mondadori","Engineer","1999-10-28","9999-01-01"
236301,"Jixiang","Rahier","Staff","1996-09-22","9999-01-01"
236302,"Weiru","Hempstead","Senior Staff","1999-06-05","9999-01-01"
236309,"Yongdong","Steenbeek","Staff","1996-10-08","9999-01-01"
236315,"IEEE","Raczkowsky","Technique Leader","1996-07-24","9999-01-01"
236322,"Kinh","Katzenelson","Staff","1997-04-08","9999-01-01"
236327,"Kenroku","Emiris","Engineer","1999-07-26","9999-01-01"
236336,"Toshimi","Emden","Engineer","1997-01-17","9999-01-01"
236349,"Claude","Dayana","Engineer","1996-10-27","2001-10-27"
236349,"Claude","Dayana","Senior Engineer","2001-10-27","9999-01-01"
236357,"Cedric","Smailagic","Technique Leader","1997-08-03","9999-01-01"
236362,"Baocai","Luan","Engineer","1996-06-02","9999-01-01"
236376,"Gennadi","Azevdeo","Engineer","1998-12-25","9999-01-01"
236395,"Arun","Millington","Senior Staff","1997-01-13","9999-01-01"
236416,"Ronnie","Brickell","Engineer","1996-08-27","9999-01-01"
236421,"Parto","Heusch","Staff","1997-02-17","9999-01-01"
236428,"Hsiangchu","Itzigehl","Staff","1998-05-27","9999-01-01"
236431,"Oscar","Socorro","Engineer","1997-10-11","9999-01-01"
236512,"Serif","Atrawala","Senior Staff","2001-10-17","9999-01-01"
236512,"Serif","Atrawala","Staff","1996-10-17","2001-10-17"
236526,"Gino","Kushnir","Senior Staff","1997-11-23","9999-01-01"
236532,"Siamak","Argence","Engineer","1999-01-04","9999-01-01"
236550,"Lene","Koshiba","Staff","1996-11-11","9999-01-01"
236552,"Elzbieta","Shinomoto","Senior Engineer","1998-06-05","9999-01-01"
236556,"Akemi","Heuser","Senior Staff","1997-01-20","9999-01-01"
236560,"Yolla","Peac","Engineer","1995-12-10","9999-01-01"
236575,"Tianruo","Uludag","Engineer","1995-05-17","2000-05-16"
236575,"Tianruo","Uludag","Senior Engineer","2000-05-16","9999-01-01"
236583,"Jordanka","Malabarba","Staff","1998-09-21","9999-01-01"
236641,"Ipke","Beilner","Senior Engineer","2000-01-28","9999-01-01"
236647,"Marin","Asser","Engineer","1997-02-05","2002-02-05"
236647,"Marin","Asser","Senior Engineer","2002-02-05","9999-01-01"
236669,"Poornachandra","Guerreiro","Staff","1996-05-21","9999-01-01"
236678,"Vasilis","Goodrum","Technique Leader","1995-12-21","9999-01-01"
236694,"Basem","Yurek","Technique Leader","1995-11-12","9999-01-01"
236704,"Kousuke","Brandsma","Engineer","1999-07-05","9999-01-01"
236723,"Berna","Bellone","Staff","1999-06-06","9999-01-01"
236730,"Sumali","Zaiane","Senior Engineer","1995-02-04","9999-01-01"
236737,"Aria","Hambrick","Assistant Engineer","1999-04-21","9999-01-01"
236745,"Martijn","Ibel","Staff","1999-01-29","9999-01-01"
236761,"Hitofumi","Bale","Staff","1997-08-04","9999-01-01"
236776,"Aemilian","Milicic","Assistant Engineer","1999-10-26","9999-01-01"
236816,"Shao","Camurati","Engineer","1995-07-03","9999-01-01"
236831,"Fay","Usery","Technique Leader","1997-06-21","9999-01-01"
236832,"Francoise","Fendler","Engineer","1997-02-27","2002-02-27"
236832,"Francoise","Fendler","Senior Engineer","2002-02-27","9999-01-01"
236838,"Byong","Hooghiemstra","Senior Staff","2002-03-09","9999-01-01"
236838,"Byong","Hooghiemstra","Staff","1997-03-09","2002-03-09"
236843,"Kayoko","Hertweck","Senior Staff","1996-03-04","9999-01-01"
236864,"Gudjon","Godskesen","Staff","1997-03-24","9999-01-01"
236873,"Jaroslava","Hutton","Senior Staff","2001-01-16","9999-01-01"
236873,"Jaroslava","Hutton","Staff","1995-01-17","2001-01-16"
236875,"Mohammad","Francisci","Senior Engineer","1999-03-01","9999-01-01"
236880,"Xuedong","Yurov","Staff","1998-12-10","9999-01-01"
236882,"Masali","Kornatzky","Senior Engineer","1997-08-31","9999-01-01"
236883,"Huan","Olivero","Staff","1999-11-19","9999-01-01"
236887,"Xiaopeng","Karner","Staff","1996-06-09","9999-01-01"
236907,"Adil","Scharstein","Technique Leader","1997-08-12","9999-01-01"
236908,"Howell","Maccarone","Senior Engineer","1996-02-09","9999-01-01"
236915,"Hatsukazu","Thorelli","Engineer","1996-03-10","9999-01-01"
236926,"Nathalie","Dayang","Engineer","1995-04-14","2001-04-13"
236926,"Nathalie","Dayang","Senior Engineer","2001-04-13","9999-01-01"
236932,"Akhilish","Pietracaprina","Engineer","1998-05-25","9999-01-01"
236963,"Przemyslawa","Stiles","Engineer","1995-05-17","2002-05-17"
236963,"Przemyslawa","Stiles","Senior Engineer","2002-05-17","9999-01-01"
236967,"Maren","Rahier","Staff","1998-01-05","9999-01-01"
236970,"Subhada","Fujisawa","Senior Staff","1995-05-27","9999-01-01"
236991,"Noritoshi","Turnbull","Engineer","1996-10-26","9999-01-01"
237000,"Khun","Encarnacion","Senior Staff","1996-07-12","9999-01-01"
237003,"Masaru","Kropp","Senior Staff","1999-12-14","9999-01-01"
237007,"Tru","Sambasivam","Senior Staff","1995-03-14","9999-01-01"
237009,"Saeko","Lienhardt","Engineer","1999-07-17","9999-01-01"
237010,"Takahito","Boudaillier","Engineer","1998-07-23","9999-01-01"
237031,"Tayeb","Nitto","Engineer","1998-12-12","9999-01-01"
237039,"Bernice","Bael","Engineer","1995-10-08","2000-10-07"
237039,"Bernice","Bael","Senior Engineer","2000-10-07","9999-01-01"
237051,"Chenyi","Itschner","Technique Leader","1999-01-06","9999-01-01"
237062,"Mads","Asser","Staff","1999-08-22","9999-01-01"
237063,"Bouchung","Curless","Engineer","1998-08-29","9999-01-01"
237072,"Supot","Kuhnemann","Staff","1995-12-24","9999-01-01"
237084,"Marie","Luff","Staff","1996-09-06","9999-01-01"
237100,"Kerhong","Hertweck","Staff","1996-12-28","9999-01-01"
237125,"Guadalupe","Castellani","Engineer","1995-11-04","9999-01-01"
237129,"Shiv","Baak","Staff","1998-10-29","9999-01-01"
237140,"Florian","Kusakabe","Senior Engineer","1995-07-27","9999-01-01"
237191,"Jolita","Reghbati","Technique Leader","1995-01-23","9999-01-01"
237199,"Subir","Chinen","Staff","1999-06-23","9999-01-01"
237216,"Premsyl","Feldhoffer","Staff","1997-07-23","9999-01-01"
237223,"Ashish","Wegerle","Senior Staff","1998-05-16","9999-01-01"
237258,"Constantine","Andreotta","Staff","1998-07-27","9999-01-01"
237276,"Mayuko","Pluym","Engineer","1998-06-06","9999-01-01"
237280,"Vatsa","Peris","Staff","1997-08-03","9999-01-01"
237294,"Leandro","Hoppenstand","Senior Staff","2000-11-27","9999-01-01"
237294,"Leandro","Hoppenstand","Staff","1995-11-28","2000-11-27"
237301,"Yahiko","Haddadi","Engineer","1995-02-14","2001-02-13"
237301,"Yahiko","Haddadi","Senior Engineer","2001-02-13","9999-01-01"
237306,"Masoud","Passafiume","Staff","1995-05-22","9999-01-01"
237312,"Kristina","Vecchio","Engineer","1995-01-27","2001-01-26"
237312,"Kristina","Vecchio","Senior Engineer","2001-01-26","9999-01-01"
237313,"Sastry","Cunliffe","Engineer","1995-12-17","2000-12-16"
237313,"Sastry","Cunliffe","Senior Engineer","2000-12-16","9999-01-01"
237320,"Arve","Suomi","Staff","1996-05-13","9999-01-01"
237321,"Tua","Krohm","Engineer","1996-09-19","9999-01-01"
237328,"Khue","Schusler","Staff","1996-06-19","9999-01-01"
237331,"Zvonko","Lodder","Staff","1995-09-22","9999-01-01"
237336,"Isamu","Mukaidono","Senior Staff","1998-12-18","9999-01-01"
237360,"Jianhui","Denti","Staff","1998-06-27","9999-01-01"
237362,"Monique","Simkin","Senior Staff","1999-01-05","9999-01-01"
237405,"Hiroyasu","Rosin","Assistant Engineer","1998-02-01","9999-01-01"
237426,"Shakhar","Mawatari","Staff","1996-12-01","9999-01-01"
237432,"Kazuhide","Keohane","Senior Engineer","1999-04-06","9999-01-01"
237435,"Bodo","Liesche","Staff","1997-05-01","9999-01-01"
237446,"Giri","Tsunoo","Engineer","1996-02-24","9999-01-01"
237468,"Mari","Slutz","Engineer","1998-12-15","9999-01-01"
237471,"Yongqiao","Hegner","Engineer","1996-02-06","9999-01-01"
237505,"Moto","Koblitz","Assistant Engineer","1997-10-24","9999-01-01"
237515,"Mabry","Colorni","Staff","1998-11-07","9999-01-01"
237543,"Jaihie","Demizu","Staff","1998-05-08","9999-01-01"
237544,"Shahaf","Dulin","Senior Staff","2002-07-14","9999-01-01"
237544,"Shahaf","Dulin","Staff","1997-07-14","2002-07-14"
237564,"Souichi","Nannarelli","Engineer","1996-03-13","9999-01-01"
237573,"Lene","Schonegge","Engineer","1996-05-30","9999-01-01"
237582,"Sigeru","Poulakidas","Staff","1999-01-12","9999-01-01"
237584,"Premal","Hoppenstand","Senior Staff","2000-01-17","9999-01-01"
237595,"Satosi","Segond","Staff","1998-12-25","9999-01-01"
237601,"Halsur","Hagimont","Engineer","1998-03-23","9999-01-01"
237612,"Zhonghua","Spieker","Assistant Engineer","1998-06-02","9999-01-01"
237621,"Masamitsu","Kermarrec","Senior Engineer","1995-01-11","9999-01-01"
237649,"Mingdong","Perng","Engineer","1998-12-24","9999-01-01"
237688,"Chikako","Lenart","Senior Staff","2000-02-18","9999-01-01"
237688,"Chikako","Lenart","Staff","1995-02-18","2000-02-18"
237698,"Tuval","Gustavson","Senior Staff","1998-11-19","9999-01-01"
237703,"Zhenbing","Cusworth","Engineer","1996-03-09","2002-03-09"
237703,"Zhenbing","Cusworth","Senior Engineer","2002-03-09","9999-01-01"
237714,"Ravishankar","Merey","Technique Leader","1998-10-28","9999-01-01"
237720,"Anneke","Ranze","Engineer","1996-04-03","9999-01-01"
237731,"Seongbae","Negoita","Senior Engineer","1998-06-18","9999-01-01"
237739,"Takushi","Siepmann","Senior Staff","1995-10-12","9999-01-01"
237750,"Kwee","Broomell","Engineer","1996-08-21","9999-01-01"
237760,"Renee","Stanfel","Engineer","1999-12-04","9999-01-01"
237791,"Denny","Heering","Engineer","1997-12-04","9999-01-01"
237804,"Jongsuk","Hooghiemstra","Staff","1999-12-01","9999-01-01"
237808,"Snehasis","Encarnacion","Engineer","1996-06-27","2002-06-27"
237808,"Snehasis","Encarnacion","Senior Engineer","2002-06-27","9999-01-01"
237822,"Paraskevi","Merks","Staff","1996-11-15","9999-01-01"
237840,"Gal","Gill","Staff","1998-10-11","9999-01-01"
237849,"Sariel","Besancenot","Staff","1999-09-16","9999-01-01"
237865,"Aram","Giaccio","Staff","1996-10-27","9999-01-01"
237877,"Pohua","Rebaine","Engineer","1997-05-22","2002-05-22"
237877,"Pohua","Rebaine","Senior Engineer","2002-05-22","9999-01-01"
237880,"Yonghong","Feldhoffer","Senior Engineer","1997-02-04","9999-01-01"
237897,"Karoline","Zongker","Staff","1998-11-17","9999-01-01"
237899,"Pasqua","Khalid","Engineer","1996-10-01","9999-01-01"
237906,"Chriss","Braccini","Staff","1996-01-18","9999-01-01"
237910,"Ipke","Feldhoffer","Senior Engineer","1997-02-11","9999-01-01"
237911,"Koldo","Peres","Staff","1997-08-29","9999-01-01"
237921,"Shichao","Conry","Senior Staff","1996-07-11","9999-01-01"
237928,"Jagoda","Merle","Senior Engineer","1996-01-20","9999-01-01"
237943,"Adly","Remmers","Assistant Engineer","1996-07-08","9999-01-01"
237961,"Indrajit","Harllee","Staff","1996-01-08","9999-01-01"
237963,"Persi","Swen","Senior Engineer","1995-07-22","9999-01-01"
237966,"Horward","Zedlitz","Senior Staff","1999-01-02","9999-01-01"
237970,"Jaroslava","Masaki","Senior Engineer","1998-07-13","9999-01-01"
237972,"Gretta","Miara","Engineer","1999-01-04","9999-01-01"
237981,"Xianlong","Staylopatis","Engineer","1999-08-03","9999-01-01"
238019,"Nakhoon","Merey","Engineer","1996-09-23","9999-01-01"
238027,"Charlene","Atrawala","Engineer","1998-10-29","9999-01-01"
238054,"Larisa","Maksimenko","Engineer","2000-01-16","9999-01-01"
238058,"Pradeep","Landherr","Senior Staff","1999-09-03","9999-01-01"
238060,"Paddy","Kulisch","Senior Engineer","1997-10-14","9999-01-01"
238108,"Subhankar","Pesch","Engineer","1996-05-23","9999-01-01"
238125,"Shaibal","Reeker","Engineer","1996-10-31","9999-01-01"
238133,"Cullen","Picel","Engineer","1999-03-18","9999-01-01"
238136,"Yuriy","Belinskaya","Assistant Engineer","1999-11-09","9999-01-01"
238142,"Guther","Sgarro","Senior Engineer","1996-07-21","9999-01-01"
238170,"Fay","Baba","Staff","1996-02-17","9999-01-01"
238203,"Navid","Nittel","Senior Staff","1998-02-15","9999-01-01"
238215,"Adib","Thisen","Engineer","1999-11-07","9999-01-01"
238230,"Toshimitsu","Ferretti","Technique Leader","1999-12-18","9999-01-01"
238231,"Kellie","Guenter","Assistant Engineer","1997-12-20","9999-01-01"
238237,"Augustine","Stifter","Engineer","1996-04-04","2001-04-04"
238237,"Augustine","Stifter","Senior Engineer","2001-04-04","9999-01-01"
238238,"Danil","Khasidashvili","Engineer","1995-05-19","2001-05-18"
238238,"Danil","Khasidashvili","Senior Engineer","2001-05-18","9999-01-01"
238243,"Remmert","Chinin","Senior Staff","1999-12-30","9999-01-01"
238253,"Xinan","Matheson","Engineer","1996-03-20","9999-01-01"
238278,"Sakthirel","Brlek","Technique Leader","1996-09-08","9999-01-01"
238284,"Maja","Siochi","Engineer","1997-10-08","9999-01-01"
238287,"Luigi","Sewelson","Senior Engineer","1997-10-15","9999-01-01"
238291,"Chiradeep","Moehrke","Assistant Engineer","1995-07-22","2001-07-21"
238291,"Chiradeep","Moehrke","Engineer","2001-07-21","9999-01-01"
238293,"Elgin","Molenaar","Engineer","1996-02-14","2002-02-13"
238293,"Elgin","Molenaar","Senior Engineer","2002-02-13","9999-01-01"
238299,"Ult","Boudaillier","Engineer","1996-01-27","2001-01-26"
238299,"Ult","Boudaillier","Senior Engineer","2001-01-26","9999-01-01"
238304,"Premal","Badache","Engineer","1999-06-06","9999-01-01"
238317,"Jaques","Taubman","Engineer","1999-01-27","9999-01-01"
238345,"Vincent","Bojadziev","Senior Engineer","1999-01-10","9999-01-01"
238361,"Bojan","Henseler","Staff","1996-07-03","9999-01-01"
238368,"Becky","Katalagarianos","Engineer","1995-05-12","2000-05-11"
238368,"Becky","Katalagarianos","Senior Engineer","2000-05-11","9999-01-01"
238405,"Danil","McAlpine","Engineer","1995-06-15","2002-06-15"
238405,"Danil","McAlpine","Senior Engineer","2002-06-15","9999-01-01"
238408,"Arvind","Srimani","Staff","1999-07-20","9999-01-01"
238412,"Chriss","Rehfuss","Engineer","1998-03-21","9999-01-01"
238415,"Insup","England","Engineer","1998-03-04","9999-01-01"
238416,"Reinhold","Alvarado","Staff","1998-01-27","9999-01-01"
238426,"Tzvetan","Decleir","Engineer","1996-08-17","9999-01-01"
238427,"Diederik","Simkin","Staff","1999-03-25","9999-01-01"
238429,"Amabile","Lanteri","Senior Engineer","1998-01-28","9999-01-01"
238437,"Rimli","Bodoff","Staff","1998-08-18","9999-01-01"
238461,"Kasturi","Kading","Engineer","1998-10-21","9999-01-01"
238470,"Morrie","Menhoudj","Senior Engineer","1996-08-20","9999-01-01"
238478,"Lidong","Tsukuda","Staff","1998-05-22","9999-01-01"
238486,"Sukumar","Thiran","Engineer","1996-11-20","9999-01-01"
238499,"Tristan","Picht","Staff","1996-10-13","9999-01-01"
238513,"Frazer","Jiafu","Senior Staff","2001-12-28","9999-01-01"
238513,"Frazer","Jiafu","Staff","1995-12-29","2001-12-28"
238514,"Zvonko","Maraist","Senior Staff","2001-08-07","9999-01-01"
238514,"Zvonko","Maraist","Staff","1995-08-08","2001-08-07"
238517,"Eran","Armand","Technique Leader","1999-11-05","9999-01-01"
238524,"Yonghoan","Cools","Engineer","1998-04-24","9999-01-01"
238525,"Radhia","Nittel","Senior Staff","1996-07-05","9999-01-01"
238539,"Sailaja","Swift","Engineer","2000-01-29","9999-01-01"
238542,"Boaz","Francisci","Technique Leader","1996-09-22","9999-01-01"
238555,"Berna","Maksimenko","Staff","1998-01-13","9999-01-01"
238556,"Udaiprakash","Takkinen","Senior Staff","1997-12-17","9999-01-01"
